Gene stable ID	Gene start (bp)	Gene end (bp)	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Transcription start site (TSS)	Exon stable ID	Exon region start (bp)	Exon region end (bp)	Exon rank in transcript	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000151067	1970786	2697950	ENST00000465934	2666616	2677813	2666616	ENSE00001871531	2677733	2677813	5				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00000936250	2115224	2115545	2	75	396	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001633479	2120325	2120430	3	397	502	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00000997453	2448976	2449115	4	503	642	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001788509	2457567	2457706	5	643	782	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001677895	2486104	2486262	6	783	941	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001773383	2493190	2493386	7	942	1138	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003674724	2556951	2556977	9				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003668888	2566422	2566582	10				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003895395	2567569	2567794	11				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003892709	2581590	2581797	12				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003893365	2582822	2582942	13				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003894062	2584503	2584617	14				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003895047	2585376	2585496	15				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003893304	2585835	2585904	16				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003894203	2593213	2593345	17				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003893171	2595874	2596003	18				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003895349	2597437	2597496	19				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003892311	2601854	2601960	20				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003889310	2605081	2605168	21				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003889128	2605679	2605786	22				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003893704	2606611	2606663	23				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003895644	2606984	2607130	24				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001839973	2053538	2053611	1	26	74	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003891385	2549943	2550033	8	1139	1141	2549943	2549945
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003890333	2608511	2608712	25				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00003893910	2610541	2610699	26				
ENSG00000151067	1970786	2697950	ENST00000480911	2053538	2614971	2053538	ENSE00001899011	2611903	2614971	27				
ENSG00000151067	1970786	2697950	ENST00000673589	2053326	2120697	2053326	ENSE00003895158	2053326	2053611	1				
ENSG00000151067	1970786	2697950	ENST00000673589	2053326	2120697	2053326	ENSE00003894107	2115224	2115545	2				
ENSG00000151067	1970786	2697950	ENST00000673589	2053326	2120697	2053326	ENSE00003890005	2120325	2120697	3				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00000936250	2115224	2115545	2	276	597	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003890823	2053337	2053611	1	227	275	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003889051	2120327	2120430	3	598	604	2120327	2120333
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003895637	2448976	2449115	4				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003890638	2457567	2457706	5				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003892343	2486104	2486262	6				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003888870	2493190	2493386	7				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003571437	2504436	2504539	8				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003460236	2512812	2512984	9				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003501260	2549943	2550033	10				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003674724	2556951	2556977	11				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003668888	2566422	2566582	12				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003895395	2567569	2567794	13				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003892709	2581590	2581797	14				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003893365	2582822	2582942	15				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003894062	2584503	2584617	16				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003895047	2585376	2585496	17				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003893304	2585835	2585904	18				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003894203	2593213	2593345	19				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003893171	2595874	2596003	20				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003895349	2597437	2597496	21				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003892311	2601854	2601960	22				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003889310	2605081	2605168	23				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003889128	2605679	2605786	24				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003893704	2606611	2606663	25				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003895644	2606984	2607130	26				
ENSG00000151067	1970786	2697950	ENST00000672806	2053337	2608562	2053337	ENSE00003894780	2608511	2608562	27				
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003891918	2052987	2053611	1	577	625	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00000936250	2115224	2115545	2	626	947	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001633479	2120325	2120430	3	948	1053	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00000997453	2448976	2449115	4	1054	1193	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001788509	2457567	2457706	5	1194	1333	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001677895	2486104	2486262	6	1334	1492	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001773383	2493190	2493386	7	1493	1689	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00000997448	2504842	2504945	8	1690	1793	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003674611	2512812	2512984	9	1794	1966	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003641511	2549943	2550033	10	1967	2057	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003520036	2556951	2556977	11	2058	2084	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003671284	2566422	2566582	12	2085	2245	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001631163	2567569	2567794	13	2246	2471	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001796396	2581590	2581797	14	2472	2679	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001730572	2582822	2582942	15	2680	2800	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003745309	2584503	2584617	16	2801	2915	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003711924	2585376	2585496	17	2916	3036	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003749463	2585835	2585904	18	3037	3106	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003712132	2593213	2593345	19	3107	3239	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001692129	2595874	2596003	20	3240	3369	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001638034	2601854	2601960	22	3430	3536	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001768958	2605081	2605168	23	3537	3624	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001661913	2605679	2605786	24	3625	3732	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001723402	2606611	2606663	25	3733	3785	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001695663	2606984	2607130	26	3786	3932	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003733926	2608511	2608712	27	3933	4134	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003787168	2610541	2610699	28	4135	4293	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001647420	2611903	2612013	29	4294	4404	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001600371	2634297	2634380	30	4405	4488	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003575728	2648475	2648507	31	4489	4521	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003340133	2651640	2651768	32	4522	4650	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003668328	2653835	2653900	33	4651	4716	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001624188	2655147	2655238	34	4717	4808	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001624503	2664825	2664990	35	4809	4974	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001660805	2665581	2665708	36	4975	5102	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001623462	2666686	2666782	37	5103	5199	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003629104	2668933	2669035	38	5200	5302	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003538674	2674541	2674642	39	5303	5404	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00003576212	2677094	2677221	40	5405	5532	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001627598	2677733	2677867	41	5533	5667	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001801749	2679444	2679796	42	5668	6020	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001781867	2682550	2682678	44	6126	6254	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001661355	2685736	2685842	45	6255	6361	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001650793	2686166	2686269	46	6362	6465	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001782094	2688447	2688779	47	6466	6798	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00001539473	2690900	2697950	48	6799	7098	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00000997423	2597437	2597496	21	3370	3429	2597437	2597496
ENSG00000151067	1970786	2697950	ENST00000327702	2052987	2697950	2052987	ENSE00000997443	2681950	2682054	43	6021	6125	2681950	2682054
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00000936250	2115224	2115545	2	315	636	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001633479	2120325	2120430	3	637	742	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00000997453	2448976	2449115	4	743	882	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001788509	2457567	2457706	5	883	1022	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001677895	2486104	2486262	6	1023	1181	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001773383	2493190	2493386	7	1182	1378	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00000997448	2504842	2504945	8	1379	1482	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003674611	2512812	2512984	9	1483	1655	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003641511	2549943	2550033	11	1731	1821	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003520036	2556951	2556977	12	1822	1848	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003671284	2566422	2566582	13	1849	2009	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001631163	2567569	2567794	14	2010	2235	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001796396	2581590	2581797	15	2236	2443	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001730572	2582822	2582942	16	2444	2564	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003745309	2584503	2584617	17	2565	2679	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003711924	2585376	2585496	18	2680	2800	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003749463	2585835	2585904	19	2801	2870	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003712132	2593213	2593345	20	2871	3003	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001692129	2595874	2596003	21	3004	3133	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001785119	2597230	2597289	22	3134	3193	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001638034	2601854	2601960	23	3194	3300	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001768958	2605081	2605168	24	3301	3388	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001661913	2605679	2605786	25	3389	3496	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001723402	2606611	2606663	26	3497	3549	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001695663	2606984	2607130	27	3550	3696	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003733926	2608511	2608712	28	3697	3898	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003787168	2610541	2610699	29	3899	4057	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001647420	2611903	2612013	30	4058	4168	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001600371	2634297	2634380	31	4169	4252	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003575728	2648475	2648507	32	4253	4285	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003340133	2651640	2651768	33	4286	4414	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003668328	2653835	2653900	34	4415	4480	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001624188	2655147	2655238	35	4481	4572	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001624503	2664825	2664990	36	4573	4738	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001660805	2665581	2665708	37	4739	4866	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001623462	2666686	2666782	38	4867	4963	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003629104	2668933	2669035	39	4964	5066	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003538674	2674541	2674642	40	5067	5168	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00003576212	2677094	2677221	41	5169	5296	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001627598	2677733	2677867	42	5297	5431	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001801749	2679444	2679796	43	5432	5784	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001781867	2682550	2682678	44	5785	5913	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001661355	2685736	2685842	45	5914	6020	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001650793	2686166	2686269	46	6021	6124	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001782094	2688447	2688779	47	6125	6457	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001539923	2053298	2053611	1	266	314	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00001303242	2547450	2547524	10	1656	1730	2547450	2547524
ENSG00000151067	1970786	2697950	ENST00000335762	2053298	2691410	2053298	ENSE00002228600	2690900	2691410	48	6458	6757	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003891918	2052987	2053611	1	577	625	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00000936250	2115224	2115545	2	626	947	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001633479	2120325	2120430	3	948	1053	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00000997453	2448976	2449115	4	1054	1193	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001788509	2457567	2457706	5	1194	1333	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001677895	2486104	2486262	6	1334	1492	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001773383	2493190	2493386	7	1493	1689	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00000997448	2504842	2504945	8	1690	1793	2504842	2504945
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003674611	2512812	2512984	9	1794	1966	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003641511	2549943	2550033	10	1967	2057	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003520036	2556951	2556977	11	2058	2084	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003671284	2566422	2566582	12	2085	2245	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001631163	2567569	2567794	13	2246	2471	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001796396	2581590	2581797	14	2472	2679	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001730572	2582822	2582942	15	2680	2800	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003745309	2584503	2584617	16	2801	2915	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003711924	2585376	2585496	17	2916	3036	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003749463	2585835	2585904	18	3037	3106	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003712132	2593213	2593345	19	3107	3239	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001692129	2595874	2596003	20	3240	3369	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001785119	2597230	2597289	21	3370	3429	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001638034	2601854	2601960	23	3490	3596	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001768958	2605081	2605168	24	3597	3684	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001661913	2605679	2605786	25	3685	3792	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001723402	2606611	2606663	26	3793	3845	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001695663	2606984	2607130	27	3846	3992	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003733926	2608511	2608712	28	3993	4194	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003787168	2610541	2610699	29	4195	4353	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001647420	2611903	2612013	30	4354	4464	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001600371	2634297	2634380	32	4549	4632	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003575728	2648475	2648507	33	4633	4665	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003340133	2651640	2651768	34	4666	4794	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003668328	2653835	2653900	35	4795	4860	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001624188	2655147	2655238	36	4861	4952	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001624503	2664825	2664990	37	4953	5118	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001660805	2665581	2665708	38	5119	5246	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001623462	2666686	2666782	39	5247	5343	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003629104	2668933	2669035	40	5344	5446	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003538674	2674541	2674642	41	5447	5548	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00003576212	2677094	2677221	42	5549	5676	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001627598	2677733	2677867	43	5677	5811	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001801749	2679444	2679796	44	5812	6164	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001781867	2682550	2682678	45	6165	6293	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001661355	2685736	2685842	46	6294	6400	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001650793	2686166	2686269	47	6401	6504	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001782094	2688447	2688779	48	6505	6837	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00001539473	2690900	2697950	49	6838	7137	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00000997423	2597437	2597496	22	3430	3489	2597437	2597496
ENSG00000151067	1970786	2697950	ENST00000347598	2052987	2697950	2052987	ENSE00000997431	2633629	2633712	31	4465	4548	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00003891918	2052987	2053611	1	577	625	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00000936250	2115224	2115545	2	626	947	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00001633479	2120325	2120430	3	948	1053	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399603	2052987	2697950	2052987	ENSE00000997453	2448976	2449115	4	1054	1193	2448976	2449115
